	timestamp	user	anonymous	group-bot	name-bot
182	2016-03	170	44	0	1
183	2016-04	194	19	0	0
184	2016-05	495	449	0	22
185	2016-06	181	23	0	0
186	2016-07	235	20	0	0
187	2016-08	93	24	0	0
188	2016-09	190	35	0	0
189	2016-10	137	45	0	1
190	2016-11	168	99	0	12
191	2016-12	106	49	0	2
192	2017-01	90	42	0	1
193	2017-02	108	54	0	1
194	2017-03	167	55	0	1
195	2017-04	142	69	0	0
196	2017-05	108	56	0	0
197	2017-06	205	47	0	0
198	2017-07	81	34	0	0
199	2017-08	37	35	0	2
200	2017-09	114	99	0	1
201	2017-10	61	55	0	0
202	2017-11	77	40	0	0
203	2017-12	274	36	0	18
204	2018-01	102	46	0	0
205	2018-02	76	34	0	0
206	2018-03	55	28	116	0
207	2018-04	100	29	0	0
208	2018-05	86	34	0	0
209	2018-06	109	38	0	0
210	2018-07	58	20	0	2
211	2018-08	76	38	0	0
212	2018-09	50	29	0	0
213	2018-10	62	23	0	0
214	2018-11	68	42	0	0
215	2018-12	54	293	0	13
216	2019-01	48	111	0	0
217	2019-02	22	35	0	0
218	2019-03	42	49	0	1
219	2019-04	38	263	0	3
220	2019-05	55	385	0	2
221	2019-06	103	279	0	0
222	2019-07	61	228	0	0
223	2019-08	53	210	0	11
224	2019-09	143	142	0	3
225	2019-10	106	38	0	2
226	2019-11	208	29	0	0
227	2019-12	60	47	0	0
228	2020-01	67	206	0	1
229	2020-02	87	36	0	4
230	2020-03	43	24	0	2
231	2020-04	84	24	0	0
232	2020-05	37	62	1	6
233	2020-06	69	71	0	6
234	2020-07	72	85	0	24
235	2020-08	206	53	0	5
236	2020-09	117	66	0	6
237	2020-10	86	97	0	2
238	2020-11	65	93	0	0
239	2020-12	59	344	0	2
240	2021-01	70	227	0	0
241	2021-02	85	195	0	3
242	2021-03	101	117	0	1
243	2021-04	81	124	0	3
244	2021-05	83	78	0	3
245	2021-06	55	54	0	2
246	2021-07	122	44	0	0
247	2021-08	51	72	0	0
248	2021-09	52	73	0	0
249	2021-10	46	31	0	0
250	2021-11	55	53	0	0
251	2021-12	56	95	0	0
252	2022-01	70	137	0	17
253	2022-02	83	81	0	1
254	2022-03	78	90	0	5
255	2022-04	43	96	0	4
256	2022-05	87	43	0	2
257	2022-06	38	44	0	0
258	2022-07	49	121	0	3
259	2022-08	62	47	0	2
260	2022-09	52	67	0	2
261	2022-10	67	55	0	0
262	2022-11	95	80	0	0
263	2022-12	79	65	0	0
