	timestamp	user	anonymous	group-bot	name-bot
181	2016-02	514	17	140	0
182	2016-03	249	15	4	2
183	2016-04	174	12	0	3
184	2016-05	311	11	1	0
185	2016-06	335	8	2	0
186	2016-07	350	12	32	0
187	2016-08	409	6	1058	0
188	2016-09	229	8	45	0
189	2016-10	114	17	1	0
190	2016-11	172	16	0	11
191	2016-12	131	13	0	0
192	2017-01	221	13	0	0
193	2017-02	171	15	0	0
194	2017-03	120	16	0	0
195	2017-04	99	12	0	0
196	2017-05	213	8	0	0
197	2017-06	267	7	0	0
198	2017-07	236	9	4	0
199	2017-08	165	2	7	0
200	2017-09	65	10	0	4
201	2017-10	176	17	0	0
202	2017-11	77	13	0	6
203	2017-12	103	6	0	5
204	2018-01	563	17	234	0
205	2018-02	160	16	0	1
206	2018-03	99	15	189	1
207	2018-04	101	13	0	0
208	2018-05	175	9	0	0
209	2018-06	92	10	0	0
210	2018-07	99	7	0	0
211	2018-08	136	4	0	0
212	2018-09	197	4	0	0
213	2018-10	255	8	0	0
214	2018-11	185	7	0	0
215	2018-12	193	12	0	0
216	2019-01	316	9	0	0
217	2019-02	111	10	0	0
218	2019-03	252	14	0	0
219	2019-04	729	12	0	0
220	2019-05	94	11	0	0
221	2019-06	79	22	0	0
222	2019-07	70	12	0	0
223	2019-08	238	4	0	0
224	2019-09	557	10	0	0
225	2019-10	130	18	0	1
226	2019-11	562	20	0	0
227	2019-12	262	15	0	0
228	2020-01	321	25	0	0
229	2020-02	160	15	0	0
230	2020-03	131	17	0	1
231	2020-04	225	29	0	0
232	2020-05	207	17	0	0
233	2020-06	150	15	0	0
234	2020-07	147	17	0	0
235	2020-08	100	5	0	0
236	2020-09	146	19	0	0
237	2020-10	96	9	0	0
238	2020-11	196	7	0	0
239	2020-12	119	13	0	0
240	2021-01	155	20	0	0
241	2021-02	110	11	0	0
242	2021-03	200	18	0	0
243	2021-04	108	11	0	0
244	2021-05	197	10	0	0
245	2021-06	272	10	0	0
246	2021-07	237	6	0	0
247	2021-08	88	10	0	0
248	2021-09	65	8	0	0
249	2021-10	96	13	0	0
250	2021-11	183	8	0	0
251	2021-12	128	14	0	0
252	2022-01	103	6	0	0
253	2022-02	131	31	0	0
254	2022-03	89	16	0	0
255	2022-04	84	12	0	0
256	2022-05	111	13	0	0
257	2022-06	51	11	0	0
258	2022-07	103	6	0	0
259	2022-08	234	3	0	0
260	2022-09	76	13	0	0
261	2022-10	157	8	0	967
262	2022-11	207	6	0	29
263	2022-12	249	7	0	37
