	timestamp	user	anonymous	group-bot	name-bot
120	2011-01	552	53	5399	35
121	2011-02	558	71	3949	117
122	2011-03	672	74	5025	126
123	2011-04	653	58	2946	89
124	2011-05	535	50	3228	86
125	2011-06	535	56	5990	608
126	2011-07	378	37	4722	168
127	2011-08	355	41	4062	9
128	2011-09	515	41	4875	2
129	2011-10	624	32	7454	63
130	2011-11	696	39	3151	164
131	2011-12	584	39	3687	45
132	2012-01	574	47	3839	6
133	2012-02	492	47	3884	54
134	2012-03	678	54	2808	69
135	2012-04	830	62	3643	70
136	2012-05	853	67	3106	297
137	2012-06	761	57	3168	112
138	2012-07	780	35	6797	21
139	2012-08	467	58	2723	24
140	2012-09	513	48	2457	10
141	2012-10	508	30	3582	116
142	2012-11	409	46	3262	7
143	2012-12	497	95	4504	16
144	2013-01	488	28	4610	22
145	2013-02	553	47	3860	2
146	2013-03	549	71	2409	0
147	2013-04	1245	36	18884	0
148	2013-05	495	38	81	0
149	2013-06	533	41	46	0
150	2013-07	320	24	2	0
151	2013-08	235	14	50	0
152	2013-09	287	16	0	0
153	2013-10	317	19	0	0
154	2013-11	366	10	48	0
155	2013-12	233	16	295	0
156	2014-01	267	20	72	0
157	2014-02	268	16	23	0
158	2014-03	298	19	8	0
159	2014-04	224	17	79	0
160	2014-05	145	16	41	0
161	2014-06	516	15	0	0
162	2014-07	590	11	64	0
163	2014-08	592	8	0	0
164	2014-09	554	20	1	0
165	2014-10	640	16	0	0
166	2014-11	528	14	0	0
167	2014-12	493	11	0	0
168	2015-01	443	15	0	0
169	2015-02	752	23	0	0
170	2015-03	916	20	0	0
171	2015-04	1253	13	0	0
172	2015-05	839	19	0	1436
173	2015-06	941	34	0	0
174	2015-07	719	8	0	0
175	2015-08	941	21	2	0
176	2015-09	724	27	42	1
177	2015-10	892	20	1	0
178	2015-11	1130	20	2	1
179	2015-12	455	20	0	1
180	2016-01	603	28	1	1
181	2016-02	831	24	0	1
182	2016-03	618	31	0	1
183	2016-04	542	27	2	1
184	2016-05	483	26	0	1
185	2016-06	662	28	1	1
186	2016-07	511	12	0	6
187	2016-08	170	9	4	4
188	2016-09	335	19	1	4
189	2016-10	296	15	1	5
190	2016-11	321	17	2	9
191	2016-12	322	16	2	6
192	2017-01	262	19	1	5
193	2017-02	407	23	1	5
194	2017-03	474	40	1	4
195	2017-04	489	28	1	7
196	2017-05	331	14	1	4
197	2017-06	514	18	2	4
198	2017-07	443	21	0	4
199	2017-08	1212	13	1	11
200	2017-09	844	21	0	9
201	2017-10	656	21	1	12
202	2017-11	781	33	0	8
203	2017-12	623	30	1	10
204	2018-01	3037	42	0	4
205	2018-02	6181	30	0	3
206	2018-03	2773	27	46	5
207	2018-04	1400	21	0	6
208	2018-05	774	19	1	11
209	2018-06	336	27	0	12
210	2018-07	646	7	0	9
211	2018-08	751	14	0	10
212	2018-09	1332	38	0	11
213	2018-10	5553	22	0	7
214	2018-11	3742	21	0	9
215	2018-12	3499	15	0	16
216	2019-01	4853	12	0	15
217	2019-02	2395	11	0	9
218	2019-03	2600	27	0	12
219	2019-04	2301	14	0	14
220	2019-05	3743	17	0	19
221	2019-06	2614	46	0	19
222	2019-07	2898	22	0	13
223	2019-08	1148	13	0	16
224	2019-09	4973	8	0	11
225	2019-10	5955	13	0	11
226	2019-11	3900	24	0	12
227	2019-12	2676	18	0	12
228	2020-01	1353	14	0	12
229	2020-02	5180	14	0	14
230	2020-03	9248	28	0	16
231	2020-04	4011	16	1	9
232	2020-05	1713	11	0	13
233	2020-06	3729	16	3	13
234	2020-07	5283	20	0	14
235	2020-08	2433	13	2	10
236	2020-09	1254	17	0	0
237	2020-10	7765	11	0	0
238	2020-11	4716	20	0	15
239	2020-12	2103	15	0	0
240	2021-01	420	17	0	0
241	2021-02	281	22	1	0
242	2021-03	162	21	0	0
243	2021-04	210	25	0	0
244	2021-05	389	17	0	0
245	2021-06	134	21	0	0
246	2021-07	186	20	0	0
247	2021-08	205	10	0	0
248	2021-09	164	19	0	0
249	2021-10	224	15	0	0
250	2021-11	320	18	0	0
251	2021-12	370	18	0	1
252	2022-01	844	24	12	0
253	2022-02	324	33	5	0
254	2022-03	224	14	0	0
255	2022-04	186	11	0	0
256	2022-05	256	28	3	1
257	2022-06	485	22	6	1
258	2022-07	162	30	2	0
259	2022-08	202	13	1	0
260	2022-09	253	12	0	0
261	2022-10	181	19	0	0
262	2022-11	145	13	0	0
263	2022-12	160	7	0	1
