	timestamp	user	anonymous	group-bot	name-bot
194	2017-03	1010	228	268	1
195	2017-04	1229	184	220	1
196	2017-05	1914	171	3558	1
197	2017-06	1253	107	67	0
198	2017-07	1002	102	161	1
199	2017-08	1715	154	12842	2
200	2017-09	1870	167	5907	7
201	2017-10	1753	226	630	0
202	2017-11	2820	98	2499	13
203	2017-12	2440	129	3432	21
204	2018-01	2889	150	3364	2
205	2018-02	1460	102	224	1
206	2018-03	1582	150	130	0
207	2018-04	1412	209	139	1
208	2018-05	2911	113	249	1
209	2018-06	2404	242	174	0
210	2018-07	1207	161	461	0
211	2018-08	1354	89	2159	1
212	2018-09	1040	195	478	2
213	2018-10	1346	82	168	0
214	2018-11	1992	169	1044	1
215	2018-12	1551	110	109	1
216	2019-01	2818	200	1907	7
217	2019-02	3022	111	514	4
218	2019-03	2261	156	865	1
219	2019-04	1773	156	2255	0
220	2019-05	1688	215	988	0
221	2019-06	1025	146	1942	0
222	2019-07	1078	103	635	0
223	2019-08	1520	82	1352	0
224	2019-09	1753	106	4088	0
225	2019-10	1067	175	2121	0
226	2019-11	1121	139	5427	0
227	2019-12	2005	117	4143	5
228	2020-01	1679	127	2588	0
229	2020-02	1869	235	1661	1
230	2020-03	2380	187	1131	0
231	2020-04	5211	154	699	0
232	2020-05	4346	90	545	0
233	2020-06	2318	99	1539	0
234	2020-07	2169	112	73	0
235	2020-08	983	129	329	0
236	2020-09	1655	214	157	3
237	2020-10	1230	314	251	1
238	2020-11	1470	112	242	1
239	2020-12	3142	126	1144	2
240	2021-01	2580	116	10113	0
241	2021-02	1951	126	382	0
242	2021-03	2207	118	70	0
243	2021-04	1129	95	571	0
244	2021-05	950	92	1661	7
245	2021-06	1338	144	387	0
246	2021-07	1060	171	152	0
247	2021-08	1078	129	12	0
248	2021-09	479	78	476	1
249	2021-10	613	129	41	0
250	2021-11	1040	75	474	0
251	2021-12	1412	119	1369	0
252	2022-01	1718	118	1419	0
253	2022-02	2018	55	157	0
254	2022-03	1464	54	1323	2
255	2022-04	1147	91	254	0
256	2022-05	2115	106	149	0
257	2022-06	769	141	10	0
258	2022-07	540	84	15	2
259	2022-08	823	122	14	1
260	2022-09	930	247	468	0
261	2022-10	705	153	13	0
262	2022-11	1103	141	172	0
263	2022-12	1419	266	30	10
