	timestamp	user_edits	anonymous_edits	group-bot_edits	name-bot_edits	all-editor-types_edits	user_editors
108	2010-01	203	91	987	567	1848	34
109	2010-02	121	78	970	601	1770	30
110	2010-03	261	112	1272	627	2272	43
111	2010-04	340	95	1468	572	2475	20
112	2010-05	348	142	789	587	1866	27
113	2010-06	85	60	813	668	1626	23
114	2010-07	114	51	734	625	1524	21
115	2010-08	121	113	1065	857	2156	22
116	2010-09	715	1809	780	648	3952	36
117	2010-10	749	1859	1066	1169	4843	32
118	2010-11	840	1131	995	847	3813	42
119	2010-12	304	1059	1154	943	3460	43
120	2011-01	371	1388	2610	650	5019	47
121	2011-02	186	965	1964	748	3863	37
122	2011-03	337	757	2702	694	4490	40
123	2011-04	351	463	2080	482	3376	33
124	2011-05	320	543	2777	799	4439	41
125	2011-06	266	111	1356	1596	3329	40
126	2011-07	478	269	4953	1888	7588	33
127	2011-08	442	480	1398	1622	3942	37
128	2011-09	482	434	4316	1821	7053	35
129	2011-10	446	546	1253	1529	3774	39
130	2011-11	851	733	1756	1259	4599	28
131	2011-12	378	396	2171	860	3805	35
132	2012-01	221	489	1907	1038	3655	35
133	2012-02	368	634	1432	1219	3653	36
134	2012-03	296	449	1338	1522	3605	54
135	2012-04	336	341	1400	1333	3410	32
136	2012-05	205	501	1297	2056	4059	41
137	2012-06	328	499	192	3491	4510	38
138	2012-07	413	381	345	3223	4362	39
139	2012-08	332	552	227	3023	4134	48
140	2012-09	958	1318	346	2729	5351	49
141	2012-10	3354	1109	313	3257	8033	43
142	2012-11	689	820	366	2921	4796	31
143	2012-12	606	1334	270	3507	5717	45
144	2013-01	752	1381	471	3583	6187	43
145	2013-02	707	1062	189	3524	5482	53
146	2013-03	1397	774	38	15484	17693	44
147	2013-04	642	265	10	576	1493	38
148	2013-05	1318	627	12	185	2142	42
149	2013-06	681	378	2	83	1144	44
150	2013-07	704	556	22	30	1312	47
151	2013-08	1176	780	15	150	2121	48
152	2013-09	757	937	22	3	1719	44
153	2013-10	942	579	19	5	1545	50
154	2013-11	657	816	92	3	1568	45
155	2013-12	1058	906	31	1	1996	42
156	2014-01	1284	1060	27	76	2447	43
157	2014-02	1118	519	18	6	1661	50
158	2014-03	1184	399	17	11	1611	57
159	2014-04	1279	998	23	16	2316	52
160	2014-05	855	811	37	2	1705	55
161	2014-06	582	387	45	1	1015	45
162	2014-07	944	365	13	2	1324	54
163	2014-08	1005	731	117	2	1855	52
164	2014-09	582	1076	9	2	1669	54
165	2014-10	397	1054	11	0	1462	55
166	2014-11	549	799	57	26	1431	43
167	2014-12	798	937	29	7	1771	43
168	2015-01	738	1168	52	3	1961	56
169	2015-02	738	522	17	5	1282	50
170	2015-03	750	72	27	2497	3346	46
171	2015-04	202	53	12	1	268	37
172	2015-05	830	50	28	2	910	57
173	2015-06	1011	202	39	4	1256	58
174	2015-07	549	219	8	7	783	66
175	2015-08	1912	231	44	58	2245	68
176	2015-09	1098	208	56	56	1418	68
177	2015-10	657	170	153	5	985	55
178	2015-11	973	158	56	1	1188	61
179	2015-12	1339	121	57	7	1524	63
180	2016-01	548	276	23	21	868	63
181	2016-02	727	955	37	29	1748	65
182	2016-03	663	1168	41	40	1912	72
183	2016-04	683	489	21	9	1202	49
184	2016-05	670	566	15	4	1255	60
185	2016-06	2593	304	75	23	2995	85
186	2016-07	2159	199	36	10	2404	70
187	2016-08	899	157	30	11	1097	55
188	2016-09	867	196	28	9	1100	57
189	2016-10	552	209	22	7	790	52
190	2016-11	397	234	31	19	681	52
191	2016-12	955	413	20	5	1393	48
192	2017-01	1045	350	156	17	1568	57
193	2017-02	2756	324	98	52	3230	53
194	2017-03	4719	382	18	47	5166	50
195	2017-04	4335	521	86	54	4996	55
196	2017-05	942	890	49	58	1939	42
197	2017-06	1890	436	50	28	2404	47
198	2017-07	1034	561	39	34	1668	84
199	2017-08	1199	453	119	45	1816	74
200	2017-09	666	274	135	26	1101	48
201	2017-10	609	359	36	26	1030	67
202	2017-11	834	269	44	18	1165	76
203	2017-12	1175	378	88	31	1672	55
204	2018-01	779	365	20	8	1172	72
205	2018-02	5979	367	62	45	6453	81
206	2018-03	3676	416	10999	53	15144	62
207	2018-04	1533	408	26	33	2000	68
208	2018-05	2984	471	25	33	3513	84
209	2018-06	1540	340	26	17	1923	65
210	2018-07	1429	836	34	49	2348	63
211	2018-08	398	501	40	34	973	65
212	2018-09	280	403	50	35	768	69
213	2018-10	446	484	25	50	1005	69
214	2018-11	511	408	36	44	999	68
215	2018-12	436	440	23	32	931	67
216	2019-01	392	244	110	9	755	100
217	2019-02	627	458	28	30	1143	89
218	2019-03	434	779	43	27	1283	69
219	2019-04	305	918	30	55	1308	68
220	2019-05	461	810	40	18	1329	80
221	2019-06	525	1017	31	2	1575	93
222	2019-07	1361	866	25	20	2272	75
223	2019-08	1505	814	31	223	2573	88
224	2019-09	1389	876	29	68	2362	78
225	2019-10	1123	578	7	41	1749	86
226	2019-11	1655	1097	52	88	2892	69
227	2019-12	2877	1099	43	128	4147	96
228	2020-01	1357	1037	38	146	2578	113
229	2020-02	947	1224	30	105	2306	85
230	2020-03	979	1012	27	126	2144	88
231	2020-04	1046	816	52	79	1993	88
232	2020-05	1130	892	21	115	2158	89
233	2020-06	1161	1144	180	134	2619	78
234	2020-07	1107	1381	157	166	2811	106
235	2020-08	9002	1099	30	102	10233	184
236	2020-09	8312	755	31	333	9431	129
237	2020-10	2836	497	183	115	3631	104
238	2020-11	1143	581	4	102	1830	98
239	2020-12	1380	463	0	56	1899	81
240	2021-01	1134	311	13831	3	15279	96
241	2021-02	1145	275	719	422	2561	83
242	2021-03	1474	169	888	43	2574	81
243	2021-04	392	172	486	2	1052	70
244	2021-05	479	142	815	18	1454	72
245	2021-06	454	124	602	6	1186	85
246	2021-07	433	155	565	5	1158	79
247	2021-08	312	183	3271	1	3767	66
248	2021-09	440	175	522	5	1142	55
249	2021-10	452	170	130	1	753	65
250	2021-11	383	218	88	3	692	66
251	2021-12	325	203	2140	5	2673	65
252	2022-01	707	176	442	0	1325	84
253	2022-02	386	130	286	4	806	75
254	2022-03	409	200	268	3	880	78
255	2022-04	330	148	297	1	776	64
256	2022-05	651	146	635	3	1435	60
257	2022-06	311	188	46	3	548	48
258	2022-07	438	171	300	1	910	77
259	2022-08	291	195	46	1	533	67
260	2022-09	695	163	425	27	1310	80
261	2022-10	336	137	1032	1	1506	64
262	2022-11	369	192	223	0	784	72
263	2022-12	286	238	208	0	732	67
