	timestamp	user	anonymous	group-bot	name-bot
184	2016-05	153	12	0	2
185	2016-06	40	9	0	0
186	2016-07	46	4	0	1
187	2016-08	19	5	0	2
188	2016-09	23	8	0	0
189	2016-10	62	8	0	0
190	2016-11	84	15	0	5
191	2016-12	67	10	0	1
192	2017-01	164	12	0	1
193	2017-02	138	11	0	0
194	2017-03	132	15	0	0
195	2017-04	171	8	0	0
196	2017-05	149	18	0	1
197	2017-06	84	12	0	0
198	2017-07	106	7	0	0
199	2017-08	109	8	0	0
200	2017-09	98	6	0	0
201	2017-10	82	14	0	0
202	2017-11	70	7	102	1
203	2017-12	102	4	0	2
204	2018-01	107	12	0	0
205	2018-02	74	14	0	0
206	2018-03	78	12	0	0
207	2018-04	161	9	0	0
208	2018-05	103	23	0	1
209	2018-06	93	12	0	0
210	2018-07	111	9	0	0
211	2018-08	73	6	0	0
212	2018-09	81	16	0	0
213	2018-10	138	14	0	0
214	2018-11	167	12	0	0
215	2018-12	160	9	0	0
216	2019-01	252	16	0	0
217	2019-02	165	15	0	0
218	2019-03	147	20	0	0
219	2019-04	53	12	0	1
220	2019-05	41	22	0	0
221	2019-06	134	21	0	0
222	2019-07	141	8	0	0
223	2019-08	106	11	0	0
224	2019-09	183	14	0	0
225	2019-10	1120	14	0	0
226	2019-11	169	25	0	0
227	2019-12	96	18	0	0
228	2020-01	77	17	0	0
229	2020-02	70	14	0	0
230	2020-03	93	18	0	0
231	2020-04	164	23	0	0
232	2020-05	132	18	0	0
233	2020-06	127	10	0	0
234	2020-07	55	7	0	0
235	2020-08	32	25	0	0
236	2020-09	30	55	0	0
237	2020-10	36	80	0	0
238	2020-11	26	46	0	0
239	2020-12	80	69	0	0
240	2021-01	16	90	0	0
241	2021-02	50	59	0	0
242	2021-03	53	30	0	0
243	2021-04	61	16	0	0
244	2021-05	82	24	0	0
245	2021-06	64	16	0	0
246	2021-07	62	43	0	0
247	2021-08	51	9	0	0
248	2021-09	35	8	0	0
249	2021-10	69	11	0	0
250	2021-11	103	30	0	0
251	2021-12	115	10	0	0
252	2022-01	93	83	0	0
253	2022-02	101	66	0	0
254	2022-03	77	18	0	0
255	2022-04	55	13	0	0
256	2022-05	30	11	0	0
257	2022-06	12	6	0	0
258	2022-07	31	32	0	0
259	2022-08	42	13	0	0
260	2022-09	112	13	0	557
261	2022-10	236	10	0	26
262	2022-11	86	9	0	5
263	2022-12	122	6	0	29
