	timestamp	user	anonymous	group-bot	name-bot
150	2013-07	617068	258683	87079	3022
151	2013-08	612748	245623	163492	11158
152	2013-09	609871	251999	151830	9820
153	2013-10	641463	275951	118849	2217
154	2013-11	646608	269299	109621	2184
155	2013-12	696080	261051	124550	2811
156	2014-01	671246	283115	199317	2829
157	2014-02	613990	257527	127922	2707
158	2014-03	639187	278090	139005	2902
159	2014-04	631185	263862	186391	3078
160	2014-05	646041	258291	142017	1720
161	2014-06	601202	237474	116634	1920
162	2014-07	621814	231692	182001	1765
163	2014-08	673872	240862	133140	2386
164	2014-09	601742	239283	131349	2188
165	2014-10	599929	253316	100183	1617
166	2014-11	626205	248232	154382	1940
167	2014-12	629818	244002	144054	1879
168	2015-01	677863	259600	135360	1863
169	2015-02	631826	247062	138607	1964
170	2015-03	683708	260225	113081	2394
171	2015-04	631295	270214	271043	2128
172	2015-05	681626	274123	303144	2001
173	2015-06	670732	266034	183822	1241
174	2015-07	668781	267256	95389	1613
175	2015-08	725507	273341	154933	5061
176	2015-09	684180	274443	134969	25091
177	2015-10	692884	281757	128868	1721
178	2015-11	686760	269348	85046	1499
179	2015-12	717562	264832	100767	1205
180	2016-01	747513	294382	146704	1655
181	2016-02	705275	281078	341641	1546
182	2016-03	700466	284020	415192	3808
183	2016-04	718957	276707	349249	8004
184	2016-05	798455	278444	379179	5095
185	2016-06	773399	262467	273070	7817
186	2016-07	768710	263589	184919	2806
187	2016-08	773902	271636	149576	5118
188	2016-09	715307	277366	395928	969
189	2016-10	710146	286482	446924	3810
190	2016-11	713142	275711	464157	2020
191	2016-12	755095	275694	361666	2336
192	2017-01	757048	287372	249196	35689
193	2017-02	700639	271255	289594	60546
194	2017-03	765109	290922	436179	1056
195	2017-04	728427	272354	230469	2962
196	2017-05	715710	275628	272243	1268
197	2017-06	742934	261163	457559	1213
198	2017-07	745648	265002	293866	1337
199	2017-08	731924	271166	309671	1392
200	2017-09	705966	261289	373114	1110
201	2017-10	704185	282161	217064	1174
202	2017-11	727114	280971	259673	1306
203	2017-12	701764	267217	399674	4472
204	2018-01	859987	289138	253165	1273
205	2018-02	883366	265695	226447	1013
206	2018-03	801156	284558	418811	1222
207	2018-04	852691	271224	245092	641
208	2018-05	770807	274265	247435	601
209	2018-06	684389	258639	235134	9246
210	2018-07	743087	259863	172419	1062
211	2018-08	757407	267380	98689	42350
212	2018-09	746485	257706	154642	890
213	2018-10	760564	274392	184820	1120
214	2018-11	766292	271392	162201	1227
215	2018-12	794117	267286	124929	1501
216	2019-01	818355	283745	158382	4599
217	2019-02	716989	263200	133349	1747
218	2019-03	791062	277763	123507	3521
219	2019-04	724399	269869	127624	5318
220	2019-05	727476	276484	203269	937
221	2019-06	804584	258022	190866	826
222	2019-07	760077	267471	225535	86
223	2019-08	761078	270846	205156	73
224	2019-09	837171	262383	923521	266
225	2019-10	840305	280761	296474	259
226	2019-11	759146	266025	202741	325
227	2019-12	768126	256498	358594	488
228	2020-01	856547	277372	360483	398
229	2020-02	828665	262715	250816	306
230	2020-03	915516	253724	251604	1074
231	2020-04	921332	268849	372173	1268
232	2020-05	989574	282005	384260	1844
233	2020-06	843710	266980	352509	1676
234	2020-07	867979	272768	177280	1120
235	2020-08	907623	270031	214414	1459
236	2020-09	830952	267917	190662	1292
237	2020-10	856509	279199	325099	1170
238	2020-11	835173	271263	375703	1131
239	2020-12	930573	269917	790023	978
240	2021-01	1011978	292098	888110	822
241	2021-02	857731	272730	303259	554
242	2021-03	938517	289759	394401	812
243	2021-04	891051	273033	319473	1178
244	2021-05	901651	279186	286289	1062
245	2021-06	846986	261151	214604	1227
246	2021-07	839344	263113	254757	1126
247	2021-08	819887	260185	219030	1113
248	2021-09	857486	256567	222585	959
249	2021-10	864520	262066	221755	981
250	2021-11	870052	249258	256550	894
251	2021-12	919031	247542	270355	897
252	2022-01	929520	273338	396411	953
253	2022-02	897253	246577	223024	976
254	2022-03	946218	253067	228859	13320
255	2022-04	1039658	240916	157432	1796
256	2022-05	920533	243719	163340	248
257	2022-06	855399	236864	320043	1069
258	2022-07	911708	241120	182943	737
259	2022-08	897156	245241	287947	1013
260	2022-09	886088	238580	149547	2635
261	2022-10	842611	254642	183023	525
262	2022-11	803501	249409	144042	1144
263	2022-12	814128	247827	129845	442
