	timestamp	user	anonymous	group-bot	name-bot
185	2016-06	15	22	2	0
186	2016-07	11	3	2	0
187	2016-08	6	2	3	0
188	2016-09	6	0	13	0
189	2016-10	6	7	2	0
190	2016-11	17	2	1	0
191	2016-12	5	4	1	0
192	2017-01	25	6	1	0
193	2017-02	13	5	5	0
194	2017-03	4	1	0	0
195	2017-04	7	0	2	0
196	2017-05	11	1	1	1
197	2017-06	11	2	4	0
198	2017-07	10	2	0	0
199	2017-08	10	3	1	0
200	2017-09	6	1	0	0
201	2017-10	7	3	1	0
202	2017-11	8	1	0	0
203	2017-12	6	2	2	1
204	2018-01	9	2	2	0
205	2018-02	7	4	0	0
206	2018-03	3	4	2	0
207	2018-04	20	3	0	0
208	2018-05	2	1	0	0
209	2018-06	7	2	1	0
210	2018-07	5	2	0	0
211	2018-08	2	2	0	0
212	2018-09	7	3	1	0
213	2018-10	3	1	1	0
214	2018-11	4	0	1	0
215	2018-12	3	0	1	0
216	2019-01	10	3	2	0
217	2019-02	6	4	0	0
218	2019-03	11	4	0	0
219	2019-04	7	2	2	0
220	2019-05	6	5	0	0
221	2019-06	53	2	0	0
222	2019-07	7	4	3	0
223	2019-08	5	1	1	0
224	2019-09	87	2	0	0
225	2019-10	56	3	0	0
226	2019-11	9	2	0	0
227	2019-12	2	3	2	0
228	2020-01	4	5	0	0
229	2020-02	2	12	0	0
230	2020-03	8	2	1	0
231	2020-04	9	5	0	0
232	2020-05	36	4	1	0
233	2020-06	6	4	1	0
234	2020-07	9	0	2	0
235	2020-08	5	1	0	0
236	2020-09	1	3	0	0
237	2020-10	16	1	0	0
238	2020-11	11	3	0	0
239	2020-12	14	4	0	0
240	2021-01	10	3	0	0
241	2021-02	9	5	0	0
242	2021-03	5	3	5	0
243	2021-04	20	5	0	0
244	2021-05	8	1	2	0
245	2021-06	2	2	0	0
246	2021-07	9	8	0	0
247	2021-08	12	19	1	0
248	2021-09	10	3	0	0
249	2021-10	10	5	0	0
250	2021-11	12	4	1	0
251	2021-12	16	7	1	0
252	2022-01	18	0	0	0
253	2022-02	1102	9	1	0
254	2022-03	6	0	0	0
255	2022-04	3	2	0	0
256	2022-05	1	0	2	0
257	2022-06	8	1	0	0
258	2022-07	3	11	4	0
259	2022-08	8	3	1	0
260	2022-09	7	1	3	0
261	2022-10	158	5	0	0
262	2022-11	14	2	1	0
263	2022-12	2	2	0	0
