	timestamp	user	anonymous	group-bot	name-bot
121	2011-02	417	35	1589	472
122	2011-03	465	31	1922	546
123	2011-04	272	45	1263	833
124	2011-05	334	57	1868	563
125	2011-06	503	112	1354	1145
126	2011-07	484	80	1262	1520
127	2011-08	420	115	1138	1149
128	2011-09	291	31	1467	1178
129	2011-10	242	21	1395	1082
130	2011-11	368	32	1428	1232
131	2011-12	316	29	1732	605
132	2012-01	458	44	1240	1026
133	2012-02	385	47	1038	1154
134	2012-03	371	47	1102	1073
135	2012-04	326	39	1169	1085
136	2012-05	409	45	1102	1494
137	2012-06	643	27	1044	1989
138	2012-07	286	25	468	1761
139	2012-08	396	26	273	1697
140	2012-09	219	26	294	1892
141	2012-10	292	37	404	1678
142	2012-11	294	24	340	1550
143	2012-12	204	28	540	1886
144	2013-01	233	34	605	1684
145	2013-02	288	22	367	1814
146	2013-03	153	43	140	7803
147	2013-04	372	68	0	626
148	2013-05	282	44	0	326
149	2013-06	506	49	1	73
150	2013-07	250	32	3	32
151	2013-08	512	33	0	26
152	2013-09	184	34	0	0
153	2013-10	304	32	0	0
154	2013-11	180	37	0	174
155	2013-12	179	18	0	0
156	2014-01	288	19	0	7
157	2014-02	246	28	40	0
158	2014-03	338	21	0	0
159	2014-04	185	24	0	0
160	2014-05	548	25	1	0
161	2014-06	300	12	1835	0
162	2014-07	304	19	0	0
163	2014-08	316	20	92	0
164	2014-09	235	15	0	0
165	2014-10	275	13	0	0
166	2014-11	406	15	0	0
167	2014-12	547	21	0	0
168	2015-01	309	31	0	0
169	2015-02	254	37	0	8
170	2015-03	268	27	0	2043
171	2015-04	226	42	0	0
172	2015-05	271	53	0	0
173	2015-06	269	50	1	0
174	2015-07	199	30	0	0
175	2015-08	449	22	0	81
176	2015-09	145	21	0	8
177	2015-10	232	22	1	4
178	2015-11	239	18	0	3
179	2015-12	164	72	0	0
180	2016-01	233	64	0	1
181	2016-02	163	33	0	2
182	2016-03	173	22	0	2
183	2016-04	97	25	0	8
184	2016-05	285	31	0	6
185	2016-06	368	28	0	1
186	2016-07	278	48	1	4
187	2016-08	294	27	0	1
188	2016-09	203	41	0	4
189	2016-10	61	21	0	2
190	2016-11	286	23	0	46
191	2016-12	370	50	0	0
192	2017-01	407	77	0	1
193	2017-02	323	50	0	0
194	2017-03	252	21	0	0
195	2017-04	342	18	0	2
196	2017-05	247	32	0	3
197	2017-06	362	29	0	1
198	2017-07	395	35	1	6
199	2017-08	347	50	0	2
200	2017-09	284	39	0	4
201	2017-10	163	56	0	1
202	2017-11	303	35	0	7
203	2017-12	219	22	0	17
204	2018-01	222	34	0	0
205	2018-02	233	38	0	2
206	2018-03	335	50	0	3
207	2018-04	197	56	43	6
208	2018-05	261	103	0	0
209	2018-06	154	84	0	1
210	2018-07	417	127	0	4
211	2018-08	263	65	0	0
212	2018-09	108	35	0	0
213	2018-10	236	90	0	1
214	2018-11	199	54	0	0
215	2018-12	277	59	0	0
216	2019-01	296	107	0	2
217	2019-02	211	20	0	4
218	2019-03	197	76	0	2
219	2019-04	126	94	1	0
220	2019-05	513	79	0	0
221	2019-06	226	65	1	0
222	2019-07	240	74	0	0
223	2019-08	242	72	0	2
224	2019-09	241	78	0	1
225	2019-10	85	123	0	0
226	2019-11	243	43	0	0
227	2019-12	362	60	0	5
228	2020-01	146	121	0	0
229	2020-02	176	119	0	0
230	2020-03	101	73	0	0
231	2020-04	211	90	0	0
232	2020-05	255	54	94	2
233	2020-06	372	155	0	0
234	2020-07	407	194	0	2
235	2020-08	889	401	0	0
236	2020-09	315	93	0	1
237	2020-10	226	44	0	0
238	2020-11	329	82	0	0
239	2020-12	243	62	0	0
240	2021-01	218	116	0	1
241	2021-02	191	134	0	0
242	2021-03	138	89	0	0
243	2021-04	155	80	0	0
244	2021-05	192	53	0	3
245	2021-06	199	48	0	1
246	2021-07	175	75	0	0
247	2021-08	144	43	0	0
248	2021-09	248	37	0	3
249	2021-10	130	103	0	0
250	2021-11	314	91	0	0
251	2021-12	460	88	0	0
252	2022-01	180	58	0	0
253	2022-02	110	55	0	0
254	2022-03	138	67	0	4
255	2022-04	134	75	0	6
256	2022-05	160	64	0	1
257	2022-06	202	45	0	1
258	2022-07	419	88	0	2
259	2022-08	201	50	0	1
260	2022-09	109	40	0	8
261	2022-10	101	79	0	0
262	2022-11	428	126	0	0
263	2022-12	1627	1037	0	0
