	timestamp	user_edits	anonymous_edits	group-bot_edits	name-bot_edits	all-editor-types_edits	user_editors
112	2010-05	305	9	107	407	828	9
113	2010-06	60	8	234	436	738	9
114	2010-07	25	10	118	337	490	7
115	2010-08	31	22	138	331	522	7
116	2010-09	354	26	236	369	985	11
117	2010-10	19	15	82	244	360	10
118	2010-11	57	15	85	280	437	9
119	2010-12	27	24	133	312	496	8
120	2011-01	52	8	315	339	714	11
121	2011-02	80	4	116	174	374	10
122	2011-03	69	18	430	257	774	11
123	2011-04	19	34	223	185	461	9
124	2011-05	46	38	230	231	545	6
125	2011-06	37	35	156	381	609	10
126	2011-07	59	13	68	362	502	6
127	2011-08	64	7	409	734	1214	11
128	2011-09	376	52	122	460	1010	15
129	2011-10	139	64	140	630	973	13
130	2011-11	82	7	235	1235	1559	6
131	2011-12	74	23	256	371	724	7
132	2012-01	2554	34	6044	254	8886	7
133	2012-02	66	8	144	460	678	7
134	2012-03	181	21	94	459	755	6
135	2012-04	153	9	121	471	754	3
136	2012-05	256	29	75	470	830	10
137	2012-06	720	20	27	646	1413	15
138	2012-07	581	14	155	838	1588	11
139	2012-08	843	30	92	2944	3909	14
140	2012-09	679	85	40	551	1355	12
141	2012-10	502	30	432	1004	1968	18
142	2012-11	425	31	28	666	1150	12
143	2012-12	288	33	228	968	1517	15
144	2013-01	386	46	364	2950	3746	16
145	2013-02	320	26	168	1198	1712	19
146	2013-03	212	27	1	3866	4106	14
147	2013-04	231	44	0	193	468	10
148	2013-05	143	7	0	24	174	10
149	2013-06	79	15	4	26	124	10
150	2013-07	109	7	2	8	126	13
151	2013-08	39	3	1	13	56	6
152	2013-09	469	42	1	0	512	7
153	2013-10	874	23	0	0	897	15
154	2013-11	557	26	10	10	603	13
155	2013-12	374	68	3	0	445	13
156	2014-01	297	50	0	188	535	17
157	2014-02	446	26	1	2	475	17
158	2014-03	137	19	0	2	158	12
159	2014-04	196	40	0	3	239	21
160	2014-05	97	9	0	3	109	12
161	2014-06	126	19	0	0	145	13
162	2014-07	14	19	0	63	96	9
163	2014-08	57	15	0	0	72	14
164	2014-09	30	21	0	0	51	8
165	2014-10	80	31	0	0	111	16
166	2014-11	57	28	0	1	86	9
167	2014-12	42	45	0	0	87	9
168	2015-01	23	55	0	2	80	9
169	2015-02	29	17	0	21	67	7
170	2015-03	116	42	0	0	158	14
171	2015-04	23	13	0	0	36	12
172	2015-05	139	8	0	0	147	9
173	2015-06	10	4	0	0	14	4
174	2015-07	35	16	0	0	51	9
175	2015-08	6	20	0	12	38	6
176	2015-09	17	16	0	3	36	4
177	2015-10	11	17	0	0	28	7
178	2015-11	46	7	0	1	54	9
179	2015-12	18	8	0	0	26	11
180	2016-01	34	18	0	0	52	14
181	2016-02	21	15	0	3	39	7
182	2016-03	51	14	0	1	66	12
183	2016-04	47	15	0	1	63	8
184	2016-05	5	12	0	0	17	5
185	2016-06	23	7	0	1	31	8
186	2016-07	35	2	0	0	37	11
187	2016-08	13	6	0	3	22	9
188	2016-09	22	1	0	0	23	10
189	2016-10	14	2	0	0	16	4
190	2016-11	3592	28	4	2	3626	11
191	2016-12	243	4	0	0	247	7
192	2017-01	58	13	46	1	118	10
193	2017-02	48	15	0	0	63	6
194	2017-03	65	18	0	0	83	7
195	2017-04	18	3	0	0	21	8
196	2017-05	18	3	0	0	21	7
197	2017-06	15	7	0	0	22	9
198	2017-07	26	2	0	0	28	8
199	2017-08	7	6	0	0	13	4
200	2017-09	10	12	0	2	24	5
201	2017-10	72	7	0	0	79	12
202	2017-11	15	15	0	0	30	7
203	2017-12	97	5	0	1	103	10
204	2018-01	171	28	0	0	199	11
205	2018-02	782	1	0	7	790	15
206	2018-03	80	6	0	1	87	8
207	2018-04	353	6	0	1	360	8
208	2018-05	40	25	0	0	65	7
209	2018-06	28	14	0	0	42	7
210	2018-07	21	0	0	0	21	7
211	2018-08	34	5	0	0	39	6
212	2018-09	64	4	0	0	68	8
213	2018-10	168	4	0	0	172	13
214	2018-11	284	2	0	4	290	8
215	2018-12	767	16	0	0	783	10
216	2019-01	178	43	0	0	221	10
217	2019-02	134	7	0	0	141	10
218	2019-03	56	17	0	0	73	14
219	2019-04	88	15	0	0	103	14
220	2019-05	42	13	0	3	58	11
221	2019-06	101	12	0	0	113	8
222	2019-07	309	6	0	0	315	5
223	2019-08	75	3	0	0	78	6
224	2019-09	45	0	0	0	45	7
225	2019-10	63	2	0	0	65	8
226	2019-11	96	17	0	0	113	11
227	2019-12	179	5	0	1	185	4
228	2020-01	33	7	0	0	40	11
229	2020-02	41	4	0	0	45	5
230	2020-03	35	16	0	0	51	7
231	2020-04	10	4	0	0	14	6
232	2020-05	32	5	1	0	38	8
233	2020-06	11	17	0	0	28	5
234	2020-07	58	4	0	0	62	11
235	2020-08	28	4	0	2	34	12
236	2020-09	47	13	0	0	60	8
237	2020-10	13	3	0	0	16	9
238	2020-11	6	8	0	0	14	5
239	2020-12	52	4	0	0	56	7
240	2021-01	20	11	0	0	31	10
241	2021-02	16	6	0	1	23	8
242	2021-03	15	7	0	0	22	7
243	2021-04	37	23	0	0	60	8
244	2021-05	16	6	0	0	22	9
245	2021-06	69	7	0	3	79	10
246	2021-07	96	5	0	0	101	10
247	2021-08	286	6	0	0	292	9
248	2021-09	82	4	0	0	86	6
249	2021-10	9	9	0	0	18	5
250	2021-11	21	20	0	2	43	12
251	2021-12	185	17	0	0	202	7
252	2022-01	44	2	0	0	46	10
253	2022-02	141	50	0	0	191	17
254	2022-03	107	13	0	0	120	10
255	2022-04	371	16	0	2	389	11
256	2022-05	613	4	0	0	617	11
257	2022-06	1502	4	0	0	1506	4
258	2022-07	1869	11	0	0	1880	4
259	2022-08	1813	15	0	4	1832	8
260	2022-09	1006	5	0	184	1195	12
261	2022-10	676	8	0	16	700	12
262	2022-11	1176	2	0	6	1184	8
263	2022-12	1443	5	0	9	1457	9
