	timestamp	user	anonymous	group-bot	name-bot
124	2011-05	44	6	0	130
125	2011-06	768	9	0	853
126	2011-07	135	10	0	188
127	2011-08	641	4	0	676
128	2011-09	65	10	0	526
129	2011-10	43	8	0	1268
130	2011-11	88	4	0	863
131	2011-12	518	6	0	161
132	2012-01	125	11	0	130
133	2012-02	24	8	0	110
134	2012-03	48	5	0	784
135	2012-04	112	5	0	717
136	2012-05	61	7	0	831
137	2012-06	129	6	0	635
138	2012-07	96	6	0	806
139	2012-08	52	5	0	141
140	2012-09	35	7	0	244
141	2012-10	57	7	0	1380
142	2012-11	38	6	0	663
143	2012-12	22	6	0	1234
144	2013-01	74	5	0	146
145	2013-02	32	4	0	632
146	2013-03	57	8	0	1799
147	2013-04	179	4	0	197
148	2013-05	80	6	0	4
149	2013-06	85	2	0	1
150	2013-07	22	5	0	3
151	2013-08	41	4	0	4
152	2013-09	53	6	0	0
153	2013-10	69	5	0	0
154	2013-11	27	2	0	0
155	2013-12	33	6	0	0
156	2014-01	19	5	0	11
157	2014-02	157	3	0	0
158	2014-03	144	2	0	0
159	2014-04	50	1	0	0
160	2014-05	62	5	0	0
161	2014-06	104	5	0	0
162	2014-07	6	1	0	0
163	2014-08	14	3	0	0
164	2014-09	96	149	0	0
165	2014-10	11	78	0	0
166	2014-11	26	0	0	0
167	2014-12	19	1	0	0
168	2015-01	19	41	0	2
169	2015-02	16	5	0	0
170	2015-03	59	4	0	0
171	2015-04	73	3	0	0
172	2015-05	23	4	0	0
173	2015-06	38	1	0	0
174	2015-07	9	2	0	0
175	2015-08	49	2	0	0
176	2015-09	25	2	0	0
177	2015-10	47	5	0	0
178	2015-11	17	3	0	0
179	2015-12	18	0	0	0
180	2016-01	10	0	0	0
181	2016-02	80	2	0	0
182	2016-03	123	5	0	0
183	2016-04	42	4	0	0
184	2016-05	110	8	0	0
185	2016-06	18	3	0	0
186	2016-07	11	2	0	0
187	2016-08	21	3	0	0
188	2016-09	10	4	0	10
189	2016-10	14	3	0	0
190	2016-11	15	2	0	0
191	2016-12	10	4	0	0
192	2017-01	22	1	0	0
193	2017-02	34	2	0	0
194	2017-03	10	8	0	0
195	2017-04	4	2	0	0
196	2017-05	9	1	0	0
197	2017-06	11	0	0	0
198	2017-07	11	2	0	1
199	2017-08	5	1	0	0
200	2017-09	7	1	0	0
201	2017-10	5	1	0	0
202	2017-11	25	2	0	0
203	2017-12	9	2	0	0
204	2018-01	6	3	0	0
205	2018-02	5	0	0	0
206	2018-03	15	2	0	0
207	2018-04	7	1	0	0
208	2018-05	1278	2	0	0
209	2018-06	1409	5	0	0
210	2018-07	907	2	0	0
211	2018-08	381	3	0	0
212	2018-09	1306	0	0	0
213	2018-10	374	4	0	0
214	2018-11	11	2	0	0
215	2018-12	1638	3	0	0
216	2019-01	16	1	0	0
217	2019-02	13	0	0	0
218	2019-03	109	3	0	0
219	2019-04	12	2	0	0
220	2019-05	729	1	0	0
221	2019-06	185	2	0	0
222	2019-07	19	3	0	0
223	2019-08	23	0	0	0
224	2019-09	35	0	0	0
225	2019-10	1686	0	0	0
226	2019-11	292	2	0	0
227	2019-12	62	3	0	0
228	2020-01	174	1	0	0
229	2020-02	10	1	0	0
230	2020-03	157	4	0	0
231	2020-04	8	0	0	0
232	2020-05	34	1	0	0
233	2020-06	32	4	0	0
234	2020-07	7	5	0	0
235	2020-08	5	1	0	0
236	2020-09	17	5	0	0
237	2020-10	9	1	0	0
238	2020-11	17	4	0	0
239	2020-12	10	3	0	0
240	2021-01	6	1	0	0
241	2021-02	12	2	0	0
242	2021-03	15	1	0	0
243	2021-04	34	1	0	0
244	2021-05	64	4	0	0
245	2021-06	16	2	0	0
246	2021-07	42	2	0	0
247	2021-08	8	4	0	307
248	2021-09	3	1	0	9
249	2021-10	35	2	0	3
250	2021-11	9	0	0	0
251	2021-12	5	3	0	0
252	2022-01	16	4	0	0
253	2022-02	44	7	0	0
254	2022-03	8	1	0	0
255	2022-04	7	0	0	0
256	2022-05	7	2	0	0
257	2022-06	6	1	0	0
258	2022-07	18	1	0	0
259	2022-08	28	3	0	12
260	2022-09	7	1	0	62
261	2022-10	15	2	0	6
262	2022-11	2	0	0	4
263	2022-12	4	1	0	10
