	timestamp	user	anonymous	group-bot	name-bot
122	2011-03	237	39	1241	96
123	2011-04	212	34	581	294
124	2011-05	188	94	1163	69
125	2011-06	159	77	1011	3
126	2011-07	322	86	1181	26
127	2011-08	149	89	971	58
128	2011-09	219	54	1367	15
129	2011-10	115	67	1089	38
130	2011-11	102	17	1068	284
131	2011-12	101	20	920	70
132	2012-01	173	28	854	151
133	2012-02	114	15	1041	158
134	2012-03	98	24	694	151
135	2012-04	62	13	735	227
136	2012-05	103	52	764	238
137	2012-06	119	116	753	541
138	2012-07	199	74	737	184
139	2012-08	272	146	696	80
140	2012-09	183	74	644	143
141	2012-10	66	15	869	102
142	2012-11	45	14	623	162
143	2012-12	58	12	1012	326
144	2013-01	47	18	891	117
145	2013-02	67	20	832	115
146	2013-03	85	16	153	4090
147	2013-04	109	12	13	289
148	2013-05	160	17	3640	24
149	2013-06	58	51	5	0
150	2013-07	88	22	7	0
151	2013-08	288	13	65	0
152	2013-09	208	22	0	0
153	2013-10	62	36	0	0
154	2013-11	95	68	1	0
155	2013-12	363	60	0	0
156	2014-01	61	28	2	0
157	2014-02	63	20	14	0
158	2014-03	91	9	0	0
159	2014-04	88	20	568	0
160	2014-05	49	6	14	0
161	2014-06	34	8	0	0
162	2014-07	48	7	31	0
163	2014-08	62	12	0	0
164	2014-09	30	9	0	0
165	2014-10	23	10	0	0
166	2014-11	114	7	0	0
167	2014-12	45	8	0	0
168	2015-01	63	14	0	0
169	2015-02	91	17	0	3
170	2015-03	249	14	681	0
171	2015-04	286	16	313	0
172	2015-05	274	28	31	0
173	2015-06	87	10	0	0
174	2015-07	63	7	0	0
175	2015-08	48	6	0	5
176	2015-09	34	12	0	1
177	2015-10	33	8	0	0
178	2015-11	35	7	1	0
179	2015-12	37	12	0	1
180	2016-01	27	10	0	0
181	2016-02	29	28	0	0
182	2016-03	45	15	0	0
183	2016-04	53	18	0	0
184	2016-05	92	17	0	0
185	2016-06	72	17	0	0
186	2016-07	39	5	0	0
187	2016-08	51	4	0	0
188	2016-09	13	6	0	0
189	2016-10	594	821	0	0
190	2016-11	623	6	0	0
191	2016-12	283	11	0	0
192	2017-01	40	4	0	0
193	2017-02	42	6	1	0
194	2017-03	14	7	0	0
195	2017-04	7	5	0	0
196	2017-05	16	13	0	1
197	2017-06	24	12	0	0
198	2017-07	21	7	0	0
199	2017-08	35	3	0	0
200	2017-09	14	9	1	2
201	2017-10	22	9	0	0
202	2017-11	17	11	0	1
203	2017-12	30	16	5	3
204	2018-01	81	9	0	0
205	2018-02	36	7	0	0
206	2018-03	45	6	0	0
207	2018-04	49	9	0	0
208	2018-05	45	4	0	0
209	2018-06	29	10	0	0
210	2018-07	60	4	0	0
211	2018-08	89	4	24	0
212	2018-09	37	7	0	0
213	2018-10	80	13	0	0
214	2018-11	61	15	0	0
215	2018-12	56	5	2	0
216	2019-01	88	3	1	0
217	2019-02	40	3	0	0
218	2019-03	121	11	0	0
219	2019-04	52	19	2	0
220	2019-05	107	23	0	0
221	2019-06	70	16	9	0
222	2019-07	21	7	0	0
223	2019-08	44	10	1	0
224	2019-09	78	10	28	0
225	2019-10	66	8	4	0
226	2019-11	198	19	2	0
227	2019-12	188	6	201	0
228	2020-01	83	15	2	1
229	2020-02	80	10	61	0
230	2020-03	63	10	0	0
231	2020-04	39	14	0	0
232	2020-05	176	17	1	0
233	2020-06	398	10	164	0
234	2020-07	136	9	0	0
235	2020-08	89	10	0	0
236	2020-09	64	16	0	0
237	2020-10	131	8	0	0
238	2020-11	183	19	74	0
239	2020-12	107	20	0	0
240	2021-01	322	38	0	0
241	2021-02	147	11	11	0
242	2021-03	139	20	0	0
243	2021-04	96	14	0	0
244	2021-05	106	9	0	0
245	2021-06	62	11	0	0
246	2021-07	102	8	0	0
247	2021-08	97	8	14	0
248	2021-09	302	10	0	0
249	2021-10	515	14	0	0
250	2021-11	225	17	0	0
251	2021-12	91	16	0	0
252	2022-01	166	16	0	0
253	2022-02	282	30	0	0
254	2022-03	35	17	0	0
255	2022-04	26	25	0	0
256	2022-05	54	11	0	0
257	2022-06	39	14	0	0
258	2022-07	22	26	0	0
259	2022-08	103	42	0	0
260	2022-09	49	9	0	598
261	2022-10	58	9	0	90
262	2022-11	43	5	0	12
263	2022-12	50	6	192	77
